"ID","Time2","Date","DC","subDC","RR","Time"
"T001","2023-10-24 06:30:00","2023-10-24","DC1","DC1.1",0.784346153846154,23569.5
"T001","2023-10-24 06:35:00","2023-10-24","DC1","DC1.1",0.78277,23849.5
"T001","2023-10-24 06:40:00","2023-10-24","DC1","DC1.1",0.820614093959732,24149.0201342282
"T001","2023-10-24 06:45:00","2023-10-24","DC1","DC1.1",0.961813993174061,24450.4914675768
"T001","2023-10-24 06:50:00","2023-10-24","DC1","DC1.1",0.961884228187919,24748.9295302013
"T001","2023-10-24 06:55:00","2023-10-24","DC1","DC1.1",0.96378762541806,25049.6555183946
"T001","2023-10-24 07:00:00","2023-10-24","DC1","DC1.1",0.942288333333333,25349.5
"T001","2023-10-24 07:05:00","2023-10-24","DC1","DC1.1",0.939604377104377,25650.6262626263
"T001","2023-10-24 07:10:00","2023-10-24","DC1","DC1.1",0.880264214046823,25949.9933110368
"T001","2023-10-24 07:15:00","2023-10-24","DC1","DC1.1",0.745403333333333,26249.5
"T001","2023-10-24 07:20:00","2023-10-24","DC1","DC1.1",0.792923076923077,26549.2742474916
"T001","2023-10-24 07:25:00","2023-10-24","DC1","DC1.1",0.754756666666667,26849.5
"T001","2023-10-24 07:30:00","2023-10-24","DC1","DC1.1",0.78613,27149.5
"T001","2023-10-24 07:35:00","2023-10-24","DC1","DC1.1",0.806433333333333,27449.5
"T001","2023-10-24 07:40:00","2023-10-24","DC1","DC1.1",0.73981,27749.5
"T001","2023-10-24 07:45:00","2023-10-24","DC1","DC1.1",0.697891666666667,28049.5
"T001","2023-10-24 07:50:00","2023-10-24","DC1","DC1.1",0.884773489932886,28349.255033557
"T001","2023-10-24 07:55:00","2023-10-24","DC1","DC1.1",0.933879598662207,28649.8494983278
"T001","2023-10-24 08:00:00","2023-10-24","DC1","DC1.1",0.913191666666667,28949.5
"T001","2023-10-24 08:05:00","2023-10-24","DC1","DC1.1",0.848393333333333,29249.5
"T001","2023-10-24 08:10:00","2023-10-24","DC1","DC1.1",0.878829431438127,29549.6454849498
"T001","2023-10-24 08:15:00","2023-10-24","DC1","DC1.1",0.921947986577181,29849.1912751678
"T001","2023-10-24 08:20:00","2023-10-24","DC1","DC1.1",0.904730508474576,30150.4610169492
"T001","2023-10-24 08:25:00","2023-10-24","DC1","DC1.1",0.838454697986577,30449.889261745
"T001","2023-10-24 08:30:00","2023-10-24","DC1","DC1.1",0.848083333333333,30749.5
"T001","2023-10-24 08:35:00","2023-10-24","DC1","DC1.1",0.897076530612245,31049.0306122449
"T001","2023-10-24 08:40:00","2023-10-24","DC1","DC1.1",0.91835618729097,31349.7525083612
"T001","2023-10-24 08:45:00","2023-10-24","DC1","DC1.1",0.861543624161074,31649.533557047
"T001","2023-10-24 08:50:00","2023-10-24","DC1","DC1.1",0.911279661016949,31949.206779661
"T001","2023-10-24 08:55:00","2023-10-24","DC1","DC1.1",0.956716949152542,32248.8677966102
"T001","2023-10-24 09:00:00","2023-10-24","DC1","DC1.1",0.891503355704698,32549.0469798658
"T001","2023-10-24 09:05:00","2023-10-24","DC1","DC1.1",0.739175585284281,32849.1204013378
"T001","2023-10-24 09:10:00","2023-10-24","DC1","DC1.1",0.776441666666667,33149.5
"T001","2023-10-24 09:15:00","2023-10-24","DC1","DC1.1",0.70956,33449.5
"T001","2023-10-24 09:20:00","2023-10-24","DC1","DC1.1",0.736768333333333,33749.5
"T001","2023-10-24 09:25:00","2023-10-24","DC1","DC1.1",0.752266666666667,34049.5
"T001","2023-10-24 09:30:00","2023-10-24","DC1","DC1.1",0.773536666666667,34349.5
"T001","2023-10-24 09:35:00","2023-10-24","DC1","DC1.1",0.793598333333333,34649.5
"T001","2023-10-24 09:40:00","2023-10-24","DC1","DC1.1",0.76906711409396,34949.0302013423
"T001","2023-10-24 09:45:00","2023-10-24","DC1","DC1.1",0.717898333333333,35249.5
"T001","2023-10-24 09:50:00","2023-10-24","DC1","DC1.1",0.795955,35549.5
"T001","2023-10-24 09:55:00","2023-10-24","DC1","DC1.1",0.808923333333333,35849.5
"T001","2023-10-24 10:00:00","2023-10-24","DC1","DC1.1",0.794330536912752,36149.6744966443
"T001","2023-10-24 10:05:00","2023-10-24","DC1","DC1.1",0.829411371237458,36449.4247491639
"T001","2023-10-24 10:10:00","2023-10-24","DC1","DC1.1",0.791005,36749.5
"T001","2023-10-24 10:15:00","2023-10-24","DC1","DC1.1",0.791473244147157,37049.5819397993
"T001","2023-10-24 10:20:00","2023-10-24","DC1","DC1.1",0.741373333333333,37349.5
"T001","2023-10-24 10:25:00","2023-10-24","DC1","DC1.1",0.73987,37649.5
"T001","2023-10-24 10:30:00","2023-10-24","DC1","DC1.1",0.769635,37949.5
"T001","2023-10-24 10:35:00","2023-10-24","DC1","DC1.1",0.648513333333333,38249.5
"T001","2023-10-24 10:40:00","2023-10-24","DC1","DC1.1",0.750140468227425,38549.0133779264
"T001","2023-10-24 10:45:00","2023-10-24","DC1","DC1.1",0.869523333333333,38849.5
"T001","2023-10-24 10:50:00","2023-10-24","DC1","DC1.1",0.887010033444816,39149.5150501672
"T001","2023-10-24 10:55:00","2023-10-24","DC1","DC1.1",0.888141414141414,39449.595959596
"T001","2023-10-24 11:00:00","2023-10-24","DC1","DC1.1",0.781685618729097,39749.0133779264
"T001","2023-10-24 11:05:00","2023-10-24","DC1","DC1.1",0.786285,40049.5
"T001","2023-10-24 11:10:00","2023-10-24","DC1","DC1.1",0.810816666666667,40349.5
"T001","2023-10-24 11:15:00","2023-10-24","DC1","DC1.1",0.84429797979798,40650.4983164983
"T001","2023-10-24 11:20:00","2023-10-24","DC1","DC1.1",0.92250505050505,40949.7946127946
"T001","2023-10-24 11:25:00","2023-10-24","DC1","DC1.1",0.789901337792642,41249.8394648829
"T001","2023-10-24 11:30:00","2023-10-24","DC1","DC1.1",0.714846666666667,41549.5
"T001","2023-10-24 11:35:00","2023-10-24","DC1","DC1.1",0.64818,41849.5
"T001","2023-10-24 11:40:00","2023-10-24","DC1","DC1.1",0.530845,42149.5
"T001","2023-10-24 11:45:00","2023-10-24","DC1","DC1.1",0.416839444444444,42449.5
"T001","2023-10-24 11:50:00","2023-10-24","DC1","DC1.1",0.387274444444444,42749.5
"T001","2023-10-24 11:55:00","2023-10-24","DC1","DC1.1",0.411467222222222,43049.5
"T001","2023-10-24 12:00:00","2023-10-24","DC1","DC1.1",0.387945555555556,43349.5
"T001","2023-10-24 12:05:00","2023-10-24","DC1","DC1.1",0.380169444444444,43649.5
"T001","2023-10-24 12:10:00","2023-10-24","DC1","DC1.1",0.484874444444444,43949.5
"T001","2023-10-24 12:15:00","2023-10-24","DC1","DC1.1",0.542048611111111,44249.9632107023
"T001","2023-10-24 12:20:00","2023-10-24","DC1","DC1.1",0.614061666666667,44549.5
"T001","2023-10-24 12:25:00","2023-10-24","DC1","DC1.1",0.678698333333333,44849.5
"T001","2023-10-24 12:30:00","2023-10-24","DC1","DC1.1",0.669343333333333,45149.5
"T001","2023-10-24 12:35:00","2023-10-24","DC1","DC1.1",0.628716666666667,45449.5
"T001","2023-10-24 12:40:00","2023-10-24","DC1","DC1.1",0.601961666666667,45749.5
"T001","2023-10-24 12:45:00","2023-10-24","DC1","DC1.1",0.572903333333333,46049.5
"T001","2023-10-24 12:50:00","2023-10-24","DC1","DC1.1",0.66197,46349.5
"T001","2023-10-24 12:55:00","2023-10-24","DC1","DC1.1",0.68064,46649.5
"T001","2023-10-24 13:00:00","2023-10-24","DC1","DC1.1",0.67888,46949.5
"T001","2023-10-24 13:05:00","2023-10-24","DC1","DC1.1",0.700098333333333,47249.5
"T001","2023-10-24 13:10:00","2023-10-24","DC1","DC1.1",0.715686666666667,47549.5
"T001","2023-10-24 13:15:00","2023-10-24","DC1","DC1.1",0.704111666666667,47849.5
"T001","2023-10-24 13:20:00","2023-10-24","DC1","DC1.1",0.714133333333333,48149.5
"T001","2023-10-24 13:25:00","2023-10-24","DC1","DC1.1",0.717595,48449.5
"T001","2023-10-24 13:30:00","2023-10-24","DC1","DC1.1",0.758666666666667,48749.5
"T001","2023-10-24 13:35:00","2023-10-24","DC1","DC1.1",0.784243333333333,49049.5
"T001","2023-10-24 13:40:00","2023-10-24","DC1","DC1.1",0.780843333333333,49349.5
"T001","2023-10-24 13:45:00","2023-10-24","DC1","DC1.1",0.781835,49649.5
"T001","2023-10-24 13:50:00","2023-10-24","DC1","DC1.1",0.809566666666667,49949.5
"T001","2023-10-24 13:55:00","2023-10-24","DC1","DC1.1",0.816097315436242,50249.5604026846
"T001","2023-10-24 14:00:00","2023-10-24","DC1","DC1.1",0.8235,50549.5
"T001","2023-10-24 14:05:00","2023-10-24","DC1","DC1.1",0.847953020134228,50849.1711409396
"T001","2023-10-24 14:10:00","2023-10-24","DC1","DC1.1",0.865215,51149.5
"T001","2023-10-24 14:15:00","2023-10-24","DC1","DC1.1",0.867991666666667,51449.5
"T001","2023-10-24 14:20:00","2023-10-24","DC1","DC1.1",0.92689,51749.5
"T001","2023-10-24 14:25:00","2023-10-24","DC1","DC1.1",0.887138333333333,52049.5
"T001","2023-10-24 14:30:00","2023-10-24","DC1","DC1.1",0.902922818791946,52349.533557047
"T001","2023-10-24 14:35:00","2023-10-24","DC1","DC1.1",0.932464646464646,52649.0505050505
"T001","2023-10-24 14:40:00","2023-10-24","DC1","DC1.1",0.908235,52949.5
"T001","2023-10-24 14:45:00","2023-10-24","DC1","DC1.1",0.882763333333333,53249.5
"T001","2023-10-24 14:50:00","2023-10-24","DC1","DC1.1",0.889285953177258,53549.1605351171
"T001","2023-10-24 14:55:00","2023-10-24","DC1","DC1.1",0.896855,53849.5
"T001","2023-10-24 15:00:00","2023-10-24","DC1","DC1.1",0.918065436241611,54148.9832214765
"T001","2023-10-24 15:05:00","2023-10-24","DC1","DC1.1",0.936006756756757,54449.4155405405
"T001","2023-10-24 15:10:00","2023-10-24","DC1","DC1.1",0.805690635451505,54749.0267558528
"T001","2023-10-24 15:15:00","2023-10-24","DC1","DC1.1",0.900867003367003,55049.2962962963
"T001","2023-10-24 15:20:00","2023-10-24","DC1","DC1.1",0.911418088737201,55349.866894198
"T001","2023-10-24 15:25:00","2023-10-24","DC1","DC1.1",0.925278156996587,55650.95221843
"T001","2023-10-24 15:30:00","2023-10-24","DC1","DC1.1",0.948621160409556,55949.9044368601
"T001","2023-10-24 15:35:00","2023-10-24","DC1","DC1.1",0.901320819112628,56249.2696245734
"T001","2023-10-24 15:40:00","2023-10-24","DC1","DC1.1",0.894092281879195,56549.4026845638
"T001","2023-10-24 15:45:00","2023-10-24","DC1","DC1.1",0.930541095890411,56849.2328767123
"T001","2023-10-24 15:50:00","2023-10-24","DC1","DC1.1",0.911812068965517,57149.5896551724
"T001","2023-10-24 15:55:00","2023-10-24","DC1","DC1.1",0.908067567567568,57449.5033783784
"T001","2023-10-24 16:00:00","2023-10-24","DC1","DC1.1",0.819791666666667,57749.5
"T001","2023-10-24 16:05:00","2023-10-24","DC1","DC1.1",0.915345238095238,58048.5170068027
"T001","2023-10-24 16:10:00","2023-10-24","DC1","DC1.1",0.991824232081911,58348.9965870307
"T001","2023-10-24 16:15:00","2023-10-24","DC1","DC1.1",0.98653220338983,58649.5322033898
"T001","2023-10-24 16:20:00","2023-10-24","DC1","DC1.1",0.998959183673469,58948.7517006803
"T001","2023-10-24 16:25:00","2023-10-24","DC1","DC1.1",0.955132996632997,59249.4983164983
"T001","2023-10-24 16:30:00","2023-10-24","DC1","DC1.1",0.937342809364549,59549.1906354515
"T001","2023-10-24 16:35:00","2023-10-24","DC1","DC1.1",0.949228956228956,59849.8552188552
"T001","2023-10-24 16:40:00","2023-10-24","DC1","DC1.1",0.949335016835017,60149.0033670034
"T001","2023-10-24 16:45:00","2023-10-24","DC1","DC1.1",0.937172881355932,60449.0677966102
"T001","2023-10-24 16:50:00","2023-10-24","DC1","DC1.1",0.932557823129252,60748.9013605442
"T001","2023-10-24 16:55:00","2023-10-24","DC1","DC1.1",0.954641638225256,61050.747440273
"T001","2023-10-24 17:00:00","2023-10-24","DC1","DC1.1",0.974863481228669,61349.2491467577
"T001","2023-10-24 17:05:00","2023-10-24","DC1","DC1.1",0.886745819397993,61649.2675585284
"T001","2023-10-24 17:10:00","2023-10-24","DC1","DC1.1",0.828491638795987,61949.4615384615
"T001","2023-10-24 17:15:00","2023-10-24","DC1","DC1.1",0.854293333333333,62249.5
"T001","2023-10-24 17:20:00","2023-10-24","DC1","DC1.1",0.83993,62549.5
"T001","2023-10-24 17:25:00","2023-10-24","DC1","DC1.1",0.900476271186441,62847.8305084746
"T001","2023-10-24 17:30:00","2023-10-24","DC1","DC1.1",1.09214233576642,63149.5766423358
"T001","2023-10-24 17:35:00","2023-10-24","DC1","DC1.1",0.806110738255034,63450.110738255
"T001","2023-10-24 17:40:00","2023-10-24","DC1","DC1.1",0.985101045296167,63749.4006968641
"T001","2023-10-24 17:45:00","2023-10-24","DC1","DC1.1",0.926604452054794,64049.3082191781
"T001","2023-10-24 17:50:00","2023-10-24","DC1","DC1.1",0.92907239057239,64348.2087542088
"T001","2023-10-24 17:55:00","2023-10-24","DC1","DC1.1",0.755146666666667,64649.5
"T001","2023-10-24 18:00:00","2023-10-24","DC1","DC1.1",0.825505016722408,64949.1772575251
"T001","2023-10-24 18:05:00","2023-10-24","DC1","DC1.1",0.936755067567568,65249.152027027
"T001","2023-10-24 18:10:00","2023-10-24","DC1","DC1.1",0.958244897959184,65549.2346938775
"T001","2023-10-24 18:15:00","2023-10-24","DC1","DC1.1",0.921284745762712,65849.3152542373
"T001","2023-10-24 18:20:00","2023-10-24","DC1","DC1.1",0.832128762541806,66149.6722408027
"T001","2023-10-24 18:25:00","2023-10-24","DC1","DC1.1",0.956605442176871,66449.6530612245
"T001","2023-10-24 18:30:00","2023-10-24","DC1","DC1.1",0.921868600682594,66750.8327645051
"T001","2023-10-24 18:35:00","2023-10-24","DC1","DC1.1",0.887167224080268,67049.1505016722
"T001","2023-10-24 18:40:00","2023-10-24","DC1","DC1.1",0.84576,67349.5
"T001","2023-10-24 18:45:00","2023-10-24","DC1","DC1.1",0.795318333333333,67649.5
"T001","2023-10-24 18:50:00","2023-10-24","DC1","DC1.1",0.789396666666667,67949.5
"T001","2023-10-24 18:55:00","2023-10-24","DC1","DC1.1",0.783610367892977,68249.5117056856
"T001","2023-10-24 19:00:00","2023-10-24","DC1","DC1.1",0.75133,68549.5
"T001","2023-10-24 19:05:00","2023-10-24","DC1","DC1.1",0.813011666666667,68849.5
"T001","2023-10-24 19:10:00","2023-10-24","DC1","DC1.1",0.811198333333333,69149.5
"T001","2023-10-24 19:15:00","2023-10-24","DC1","DC1.1",0.80544,69449.5
"T001","2023-10-24 19:20:00","2023-10-24","DC1","DC1.1",0.796489966555184,69749.3210702341
"T001","2023-10-24 19:25:00","2023-10-24","DC1","DC1.1",0.804051666666667,70049.5
"T001","2023-10-24 19:30:00","2023-10-24","DC1","DC1.1",0.793313333333333,70349.5
"T001","2023-10-24 19:35:00","2023-10-24","DC1","DC1.1",0.77597,70649.5
"T001","2023-10-24 19:40:00","2023-10-24","DC1","DC1.1",0.802,70949.5
"T001","2023-10-24 19:45:00","2023-10-24","DC1","DC1.1",0.79047,71249.5
"T001","2023-10-24 19:50:00","2023-10-24","DC1","DC1.1",0.811658333333333,71549.5
"T001","2023-10-24 19:55:00","2023-10-24","DC1","DC1.1",0.794028268551237,71849.2755102041
"T001","2023-10-24 20:00:00","2023-10-24","DC1","DC1.1",0.792657190635451,72149.6220735786
"T001","2023-10-24 20:05:00","2023-10-24","DC1","DC1.1",0.77847,72449.5
"T001","2023-10-24 20:10:00","2023-10-24","DC1","DC1.1",0.791862876254181,72749.8528428094
"T001","2023-10-24 20:15:00","2023-10-24","DC1","DC1.1",0.81251,73049.5
"T001","2023-10-24 20:20:00","2023-10-24","DC1","DC1.1",0.758253333333333,73349.5
"T001","2023-10-24 20:25:00","2023-10-24","DC1","DC1.1",0.688098333333333,73649.5
"T001","2023-10-24 20:30:00","2023-10-24","DC1","DC1.1",0.767063333333333,73949.5
"T001","2023-10-24 20:35:00","2023-10-24","DC1","DC1.1",0.815008333333333,74249.5
"T001","2023-10-24 20:40:00","2023-10-24","DC1","DC1.1",0.787026666666667,74549.5
"T001","2023-10-24 20:45:00","2023-10-24","DC1","DC1.1",0.744286666666667,74849.5
"T001","2023-10-24 20:50:00","2023-10-24","DC1","DC1.1",0.799659010600707,75150.3378378378
"T001","2023-10-24 20:55:00","2023-10-24","DC1","DC1.1",0.831815,75449.5
"T001","2023-10-24 21:00:00","2023-10-24","DC1","DC1.1",0.81669,75749.5
"T001","2023-10-24 21:05:00","2023-10-24","DC1","DC1.1",0.842814381270903,76049.7123745819
"T001","2023-10-24 21:10:00","2023-10-24","DC1","DC1.1",0.827722972972973,76351.1081081081
"T001","2023-10-24 21:15:00","2023-10-24","DC1","DC1.1",0.847010033444816,76649.1939799331
"T001","2023-10-24 21:20:00","2023-10-24","DC1","DC1.1",0.91421237458194,76949.5150501672
"T001","2023-10-24 21:25:00","2023-10-24","DC1","DC1.1",0.815275167785235,77249.6375838926
"T001","2023-10-24 21:30:00","2023-10-24","DC1","DC1.1",0.867457627118644,77550.8813559322
"T001","2023-10-24 21:35:00","2023-10-24","DC1","DC1.1",0.919841176470588,77742
"T001","2023-10-24 22:30:00","2023-10-24","DC1","DC1.2",0.866499368686869,81159.7627737226
"T001","2023-10-24 22:35:00","2023-10-24","DC1","DC1.2",0.918643617021277,81450.2033898305
"T001","2023-10-24 22:40:00","2023-10-24","DC1","DC1.2",0.938295608108108,81748.5337837838
"T001","2023-10-24 22:45:00","2023-10-24","DC1","DC1.2",0.952131666666667,82049.5
"T001","2023-10-24 22:50:00","2023-10-24","DC1","DC1.2",0.9601,82348.6271186441
"T001","2023-10-24 22:55:00","2023-10-24","DC1","DC1.2",0.959273648648649,82648.8851351351
"T001","2023-10-24 23:00:00","2023-10-24","DC1","DC1.2",0.971444444444444,82948.7138047138
"T001","2023-10-24 23:05:00","2023-10-24","DC1","DC1.2",0.99241722972973,83249.4628378378
"T001","2023-10-24 23:10:00","2023-10-24","DC1","DC1.2",0.990292929292929,83548.6296296296
"T001","2023-10-24 23:15:00","2023-10-24","DC1","DC1.2",1.02186505190311,83848.3079584775
"T001","2023-10-24 23:20:00","2023-10-24","DC1","DC1.2",1.03327351916376,84149.6759581881
"T001","2023-10-24 23:25:00","2023-10-24","DC1","DC1.2",0.994546712802768,84448.9169550173
"T001","2023-10-24 23:30:00","2023-10-24","DC1","DC1.2",1.01812147887324,84750.7394366197
"T001","2023-10-24 23:35:00","2023-10-24","DC1","DC1.2",1.03444326241135,85049.3758865248
"T001","2023-10-24 23:40:00","2023-10-24","DC1","DC1.2",1.03760573476703,85349.311827957
"T001","2023-10-24 23:45:00","2023-10-24","DC1","DC1.2",1.04553202846975,85648.9572953737
"T001","2023-10-24 23:50:00","2023-10-24","DC1","DC1.2",1.03444326241135,85949.7517730496
"T001","2023-10-24 23:55:00","2023-10-24","DC1","DC1.2",1.045175,86250.15
"T001","2023-10-25","2023-10-25","DC1","DC1.2",1.00417708333333,86551.3680555556
"T001","2023-10-25 00:05:00","2023-10-25","DC1","DC1.2",1.01566021126761,86850.6302816901
"T001","2023-10-25 00:10:00","2023-10-25","DC1","DC1.2",0.997060763888889,87149.4548611111
"T001","2023-10-25 00:15:00","2023-10-25","DC1","DC1.2",1.03987411347518,87449.0992907801
"T001","2023-10-25 00:20:00","2023-10-25","DC1","DC1.2",1.01434154929577,87750.7992957746
"T001","2023-10-25 00:25:00","2023-10-25","DC1","DC1.2",0.941758389261745,88049.6610738255
"T001","2023-10-25 00:30:00","2023-10-25","DC1","DC1.2",0.876843309859155,88347.6351351351
"T001","2023-10-25 00:35:00","2023-10-25","DC1","DC1.2",NA,88653.4285714286
"T001","2023-10-25 00:40:00","2023-10-25","DC1","DC1.2",0.932869731800766,88956.3356890459
"T001","2023-10-25 00:45:00","2023-10-25","DC1","DC1.2",0.965653583617747,89248.9897610921
"T001","2023-10-25 00:50:00","2023-10-25","DC1","DC1.2",0.949210169491525,89549.9661016949
"T001","2023-10-25 00:55:00","2023-10-25","DC1","DC1.2",0.913706666666667,89849.5
"T001","2023-10-25 01:00:00","2023-10-25","DC1","DC1.2",0.947941666666667,90149.5
"T001","2023-10-25 01:05:00","2023-10-25","DC1","DC1.2",0.953390202702703,90451.0168918919
"T001","2023-10-25 01:10:00","2023-10-25","DC1","DC1.2",1.0137785467128,90748.9619377163
"T001","2023-10-25 01:15:00","2023-10-25","DC1","DC1.2",1.04417132867133,91048.2517482517
"T001","2023-10-25 01:20:00","2023-10-25","DC1","DC1.2",1.06998576512456,91348.1352313167
"T001","2023-10-25 01:25:00","2023-10-25","DC1","DC1.2",1.08647826086957,91648.1123188406
"T001","2023-10-25 01:30:00","2023-10-25","DC1","DC1.2",1.10235661764706,91949.1323529412
"T001","2023-10-25 01:35:00","2023-10-25","DC1","DC1.2",1.05422426470588,92249.4227941177
"T001","2023-10-25 01:40:00","2023-10-25","DC1","DC1.2",1.08515682656827,92549.3284132841
"T001","2023-10-25 01:45:00","2023-10-25","DC1","DC1.2",1.10657620817844,92850.2230483271
"T001","2023-10-25 01:50:00","2023-10-25","DC1","DC1.2",1.11014126394052,93150.2379182156
"T001","2023-10-25 01:55:00","2023-10-25","DC1","DC1.2",1.10958921933085,93448.6617100372
"T001","2023-10-25 02:00:00","2023-10-25","DC1","DC1.2",1.09235,93749.1111111111
"T001","2023-10-25 02:05:00","2023-10-25","DC1","DC1.2",1.1032962962963,94048.6037037037
"T001","2023-10-25 02:10:00","2023-10-25","DC1","DC1.2",1.10494464944649,94349.6642066421
"T001","2023-10-25 02:15:00","2023-10-25","DC1","DC1.2",1.10726568265683,94649.3579335793
"T001","2023-10-25 02:20:00","2023-10-25","DC1","DC1.2",1.09471167883212,94951.0291970803
"T001","2023-10-25 02:25:00","2023-10-25","DC1","DC1.2",1.09259671532847,95248.9452554744
"T001","2023-10-25 02:30:00","2023-10-25","DC1","DC1.2",1.06941929133858,95548.2462686567
"T001","2023-10-25 02:35:00","2023-10-25","DC1","DC1.2",1.11508901515152,95849.1287878788
"T001","2023-10-25 02:40:00","2023-10-25","DC1","DC1.2",1.09410073260073,96149.6776556777
"T001","2023-10-25 02:45:00","2023-10-25","DC1","DC1.2",0.994724137931034,96449.6862068966
"T001","2023-10-25 02:50:00","2023-10-25","DC1","DC1.2",0.967751700680272,96751.112244898
"T001","2023-10-25 02:55:00","2023-10-25","DC1","DC1.2",0.8054,97047.5518518519
"T001","2023-10-25 03:00:00","2023-10-25","DC1","DC1.2",NA,97350.6580882353
"T001","2023-10-25 03:05:00","2023-10-25","DC1","DC1.2",NA,97646.9595588235
"T001","2023-10-25 03:10:00","2023-10-25","DC1","DC1.2",NA,97947.8717948718
"T001","2023-10-25 03:15:00","2023-10-25","DC1","DC1.2",NA,98249.6203007519
"T001","2023-10-25 03:20:00","2023-10-25","DC1","DC1.2",NA,98548.1879699248
"T001","2023-10-25 03:25:00","2023-10-25","DC1","DC1.2",NA,98848.6037735849
"T001","2023-10-25 03:30:00","2023-10-25","DC1","DC1.2",NA,99149.8413284133
"T001","2023-10-25 03:35:00","2023-10-25","DC1","DC1.2",NA,99449.623655914
"T001","2023-10-25 03:40:00","2023-10-25","DC1","DC1.2",NA,99746.9114391144
"T001","2023-10-25 03:45:00","2023-10-25","DC1","DC1.2",NA,100049.124528302
"T001","2023-10-25 03:50:00","2023-10-25","DC1","DC1.2",NA,100348.317164179
"T001","2023-10-25 03:55:00","2023-10-25","DC1","DC1.2",NA,100648.594095941
"T001","2023-10-25 04:00:00","2023-10-25","DC1","DC1.2",1.1378782051282,100950
"T001","2023-10-25 04:05:00","2023-10-25","DC1","DC1.2",NA,101251.348
"T001","2023-10-25 04:10:00","2023-10-25","DC1","DC1.2",0.998662601626016,101557.46484375
"T001","2023-10-25 04:15:00","2023-10-25","DC1","DC1.2",1.02338965517241,101849.451724138
"T001","2023-10-25 04:20:00","2023-10-25","DC1","DC1.2",0.996208178438662,102148.545454545
"T001","2023-10-25 04:25:00","2023-10-25","DC1","DC1.2",1.0011343537415,102448.554421769
"T001","2023-10-25 04:30:00","2023-10-25","DC1","DC1.2",0.950094594594595,102747.090551181
"T001","2023-10-25 04:35:00","2023-10-25","DC1","DC1.2",0.985486338797814,103056.391791045
"T001","2023-10-25 04:40:00","2023-10-25","DC1","DC1.2",0.989784246575342,103349.712328767
"T001","2023-10-25 04:45:00","2023-10-25","DC1","DC1.2",1.00967368421053,103648.863157895
"T001","2023-10-25 04:50:00","2023-10-25","DC1","DC1.2",1.03593309859155,103950.862676056
"T001","2023-10-25 04:55:00","2023-10-25","DC1","DC1.2",1.04002473498233,104247.159010601
"T001","2023-10-25 05:00:00","2023-10-25","DC1","DC1.2",1.09143065693431,104550.178832117
"T001","2023-10-25 05:05:00","2023-10-25","DC1","DC1.2",1.02853859649123,104849.933333333
"T001","2023-10-25 05:10:00","2023-10-25","DC1","DC1.2",1.0727428057554,105148.712230216
"T001","2023-10-25 05:15:00","2023-10-25","DC1","DC1.2",1.04793838028169,105449.954225352
"T001","2023-10-25 05:20:00","2023-10-25","DC1","DC1.2",0.991179930795848,105749.214532872
"T001","2023-10-25 05:25:00","2023-10-25","DC1","DC1.2",0.770140468227425,106049.401337793
"T001","2023-10-25 05:30:00","2023-10-25","DC1","DC1.2",0.728620209059233,106349.234113712
"T001","2023-10-25 05:35:00","2023-10-25","DC1","DC1.2",0.766893333333333,106649.5
"T001","2023-10-25 05:40:00","2023-10-25","DC1","DC1.2",0.74905,106949.5
"T001","2023-10-25 05:45:00","2023-10-25","DC1","DC1.2",0.778593333333333,107249.5
"T001","2023-10-25 05:50:00","2023-10-25","DC1","DC1.2",0.802581666666667,107549.5
"T001","2023-10-25 05:55:00","2023-10-25","DC1","DC1.2",0.793471476510067,107849.536912752
"T001","2023-10-25 06:00:00","2023-10-25","DC1","DC1.2",0.82364381270903,108149.137123746
"T001","2023-10-25 06:05:00","2023-10-25","DC1","DC1.2",0.851793624161074,108449.365771812
"T001","2023-10-25 06:10:00","2023-10-25","DC1","DC1.2",0.745533333333333,108749.5
"T001","2023-10-25 06:15:00","2023-10-25","DC1","DC1.2",0.705215,109049.5
"T001","2023-10-25 06:20:00","2023-10-25","DC1","DC1.2",0.675968333333333,109349.5
"T001","2023-10-25 06:25:00","2023-10-25","DC1","DC1.2",0.713205,109649.5
"T001","2023-10-25 06:30:00","2023-10-25","DC1","DC1.2",0.751351666666667,109949.5
"T001","2023-10-25 06:35:00","2023-10-25","DC1","DC1.2",0.778316666666667,110249.5
"T001","2023-10-25 06:40:00","2023-10-25","DC1","DC1.2",0.853685,110549.5
"T001","2023-10-25 06:45:00","2023-10-25","DC1","DC1.2",0.825493311036789,110849.341137124
"T001","2023-10-25 06:50:00","2023-10-25","DC1","DC1.2",0.837038333333333,111149.5
"T001","2023-10-25 06:55:00","2023-10-25","DC1","DC1.2",0.740766666666667,111449.5
"T001","2023-10-25 07:00:00","2023-10-25","DC1","DC1.2",0.613273333333333,111749.5
"T001","2023-10-25 07:05:00","2023-10-25","DC1","DC1.2",0.66984,112049.5
"T001","2023-10-25 07:10:00","2023-10-25","DC1","DC1.2",0.794313333333333,112349.5
"T001","2023-10-25 07:15:00","2023-10-25","DC1","DC1.2",0.846553333333333,112649.5
"T001","2023-10-25 07:20:00","2023-10-25","DC1","DC1.2",0.853585,112949.5
"T001","2023-10-25 07:25:00","2023-10-25","DC1","DC1.2",0.845616666666667,113249.5
"T001","2023-10-25 07:30:00","2023-10-25","DC1","DC1.2",0.84755,113549.5
